min(Δnn),Δ,K,ϵ_1,ϵ_2,N
7.613195138133076,0.0,1.0,7.78,0.28,200.0
7.614426664362874,0.0,1.0,7.78,0.35,200.0
7.615554826660542,0.0,1.0,7.78,0.42,200.0
7.616561414853145,0.0,1.0,7.78,0.49,200.0
7.617427345275576,0.0,1.0,7.78,0.56,200.0
7.618132774119804,0.0,1.0,7.78,0.63,200.0
7.618657204837586,0.0,1.0,7.78,0.7,200.0
7.61897958911829,0.0,1.0,7.78,0.77,200.0
7.619078421020202,0.0,1.0,7.78,0.84,200.0
7.618931823870071,0.0,1.0,7.78,0.91,200.0
7.618517629560024,0.0,1.0,7.78,0.98,200.0
7.617813449867594,0.0,1.0,7.78,1.05,200.0
7.616796739401259,0.0,1.0,7.78,1.12,200.0
7.615444849734583,0.0,1.0,7.78,1.19,200.0
7.613735074234,0.0,1.0,7.78,1.26,200.0
7.611644683012464,0.0,1.0,7.78,1.33,200.0
7.609150947350777,0.0,1.0,7.78,1.4,200.0
7.606231152822069,0.0,1.0,7.78,1.47,200.0
7.602862600232811,0.0,1.0,7.78,1.54,200.0
7.599022593354249,0.0,1.0,7.78,1.61,200.0
7.594688412262734,0.0,1.0,7.78,1.68,200.0
7.5898372709337565,0.0,1.0,7.78,1.75,200.0
7.5844462575445135,0.0,1.0,7.78,1.82,200.0
7.568238787358581,0.0,1.0,7.78,1.89,200.0
7.523308842592186,0.0,1.0,7.78,1.96,200.0
7.477245488651867,0.0,1.0,7.78,2.03,200.0
7.430041450291796,0.0,1.0,7.78,2.1,200.0
7.381693318633452,0.0,1.0,7.78,2.17,200.0
7.332202154128254,0.0,1.0,7.78,2.24,200.0
7.281574159651683,0.0,1.0,7.78,2.31,200.0
7.229821431204535,0.0,1.0,7.78,2.38,200.0
7.176962794248318,0.0,1.0,7.78,2.45,200.0
7.123024734219513,0.0,1.0,7.78,2.52,200.0
7.068042430221119,0.0,1.0,7.78,2.59,200.0
7.012060901235067,0.0,1.0,7.78,2.66,200.0
6.955136274380955,0.0,1.0,7.78,2.73,200.0
6.897337184695957,0.0,1.0,7.78,2.8,200.0
6.838746315523771,0.0,1.0,7.78,2.87,200.0
6.779462087768636,0.0,1.0,7.78,2.94,200.0
6.719600504828485,0.0,1.0,7.78,3.01,200.0
6.659297157794825,0.0,1.0,7.78,3.08,200.0
6.598709392251067,0.0,1.0,7.78,3.15,200.0
6.53801863345641,0.0,1.0,7.78,3.22,200.0
6.477432860538023,0.0,1.0,7.78,3.29,200.0
6.417189212183565,0.0,1.0,7.78,3.36,200.0
6.357556695842312,0.0,1.0,7.78,3.43,200.0
6.298838959231119,0.0,1.0,7.78,3.5,200.0
6.241377066678616,0.0,1.0,7.78,3.57,200.0
6.18555220332221,0.0,1.0,7.78,3.64,200.0
6.131788207425508,0.0,1.0,7.78,3.71,200.0
6.080553805495526,0.0,1.0,7.78,3.78,200.0
6.032364397388818,0.0,1.0,7.78,3.85,200.0
5.987783210852946,0.0,1.0,7.78,3.92,200.0
5.947421619569056,0.0,1.0,7.78,3.99,200.0
5.911938399384503,0.0,1.0,7.78,4.06,200.0
5.882037688825619,0.0,1.0,7.78,4.13,200.0
5.858465427766085,0.0,1.0,7.78,4.2,200.0
5.842004078295858,0.0,1.0,7.78,4.27,200.0
5.833465489739666,0.0,1.0,7.78,4.34,200.0
5.833681858836172,0.0,1.0,7.78,4.41,200.0
5.843494856094857,0.0,1.0,7.78,4.48,200.0
5.863743134860556,0.0,1.0,7.78,4.55,200.0
5.8952485989101575,0.0,1.0,7.78,4.62,200.0
5.9388019595613315,0.0,1.0,7.78,4.69,200.0
5.995148241935169,0.0,1.0,7.78,4.76,200.0
5.9833857264036965,0.0,1.0,7.78,4.83,200.0
5.861679007761801,0.0,1.0,7.78,4.9,200.0
5.732145210500846,0.0,1.0,7.78,4.97,200.0
5.59462174195469,0.0,1.0,7.78,5.04,200.0
5.448992437583286,0.0,1.0,7.78,5.11,200.0
5.295187923068326,0.0,1.0,7.78,5.18,200.0
5.133184506438695,0.0,1.0,7.78,5.25,200.0
4.963001783824637,0.0,1.0,7.78,5.32,200.0
4.78469922142763,0.0,1.0,7.78,5.39,200.0
4.5983720233328995,0.0,1.0,7.78,5.46,200.0
4.40414661068634,0.0,1.0,7.78,5.53,200.0
4.2021760288680525,0.0,1.0,7.78,5.6,200.0
3.9926355761232912,0.0,1.0,7.78,5.67,200.0
3.7757189230175214,0.0,1.0,7.78,5.74,200.0
3.551634983399211,0.0,1.0,7.78,5.81,200.0
3.3206058259590776,0.0,1.0,7.78,5.88,200.0
3.0828660152886016,0.0,1.0,7.78,5.95,200.0
2.83866400678896,0.0,1.0,7.78,6.02,200.0
2.588266726507271,0.0,1.0,7.78,6.09,200.0
2.331969557101573,0.0,1.0,7.78,6.16,200.0
2.070116401511399,0.0,1.0,7.78,6.23,200.0
1.8031404160205682,0.0,1.0,7.78,6.3,200.0
1.5316517589644576,0.0,1.0,7.78,6.37,200.0
1.2566462030541459,0.0,1.0,7.78,6.44,200.0
0.9800770983909501,0.0,1.0,7.78,6.51,200.0
0.7067784400657331,0.0,1.0,7.78,6.58,200.0
0.45309735071676016,0.0,1.0,7.78,6.65,200.0
0.2946233810740182,0.0,1.0,7.78,6.72,200.0
0.39090932485363794,0.0,1.0,7.78,6.79,200.0
0.6417726245764044,0.0,1.0,7.78,6.86,200.0
0.9339944553844362,0.0,1.0,7.78,6.93,200.0
1.2419331801032882,0.0,1.0,7.78,7.0,200.0
1.5588503806651772,0.0,1.0,7.78,7.07,200.0
1.8822873385145442,0.0,1.0,7.78,7.14,200.0
2.211111550869461,0.0,1.0,7.78,7.21,200.0
2.5447048396484604,0.0,1.0,7.78,7.28,200.0
2.882682612789182,0.0,1.0,7.78,7.35,200.0
3.2247796240531983,0.0,1.0,7.78,7.42,200.0
3.570797534252705,0.0,1.0,7.78,7.49,200.0
3.92057849382752,0.0,1.0,7.78,7.56,200.0
4.273990803958839,0.0,1.0,7.78,7.63,200.0
4.630920638128103,0.0,1.0,7.78,7.7,200.0
4.898824996134053,0.0,1.0,7.78,7.77,200.0
4.950227689723292,0.0,1.0,7.78,7.84,200.0
5.024485629014279,0.0,1.0,7.78,7.91,200.0
5.121688104999478,0.0,1.0,7.78,7.98,200.0
5.241604113414525,0.0,1.0,7.78,8.05,200.0
5.3837171079597965,0.0,1.0,7.78,8.12,200.0
5.547272869335245,0.0,1.0,7.78,8.19,200.0
5.731333943505078,0.0,1.0,7.78,8.26,200.0
5.934834535531465,0.0,1.0,7.78,8.33,200.0
6.156631116691827,0.0,1.0,7.78,8.4,200.0
6.395545759086147,0.0,1.0,7.78,8.47,200.0
6.65040088264729,0.0,1.0,7.78,8.54,200.0
6.920045402990652,0.0,1.0,7.78,8.61,200.0
7.203373114173942,0.0,1.0,7.78,8.68,200.0
7.499334569599441,0.0,1.0,7.78,8.75,200.0
7.8069438411875325,0.0,1.0,7.78,8.82,200.0
8.12528145569948,0.0,1.0,7.78,8.89,200.0
8.45349462333617,0.0,1.0,7.78,8.96,200.0
8.790795654842086,0.0,1.0,7.78,9.03,200.0
9.136459250404855,0.0,1.0,7.78,9.1,200.0
9.489819157501259,0.0,1.0,7.78,9.17,200.0
9.850264543170795,0.0,1.0,7.78,9.24,200.0
10.157287759041424,0.0,1.0,7.78,9.31,200.0
10.112964839024045,0.0,1.0,7.78,9.38,200.0
10.07091865528173,0.0,1.0,7.78,9.45,200.0
10.030997205205665,0.0,1.0,7.78,9.52,200.0
9.993000981108224,0.0,1.0,7.78,9.59,200.0
9.956687196464827,0.0,1.0,7.78,9.66,200.0
9.92177455075938,0.0,1.0,7.78,9.73,200.0
9.887948515639039,0.0,1.0,7.78,9.8,200.0
9.854867096973777,0.0,1.0,7.78,9.87,200.0
9.822166996874074,0.0,1.0,7.78,9.94,200.0
7.576956578862966,0.0,1.0,7.81,0.0,200.0
7.627600184164368,0.0,1.0,7.81,0.07,200.0
7.62944762362957,0.0,1.0,7.81,0.14,200.0
7.631251538839511,0.0,1.0,7.81,0.21,200.0
7.6329974763089155,0.0,1.0,7.81,0.28,200.0
7.634669774115622,0.0,1.0,7.81,0.35,200.0
7.636251690409917,0.0,1.0,7.81,0.42,200.0
7.6377255279944904,0.0,1.0,7.81,0.49,200.0
7.639072754195201,0.0,1.0,7.81,0.56,200.0
7.6402741153721365,0.0,1.0,7.81,0.63,200.0
7.641309745525252,0.0,1.0,7.81,0.7,200.0
7.642159268527834,0.0,1.0,7.81,0.77,200.0
7.642801893577847,0.0,1.0,7.81,0.84,200.0
7.6432165034923685,0.0,1.0,7.81,0.91,200.0
7.64338173548451,0.0,1.0,7.81,0.98,200.0
7.6432760540580205,0.0,1.0,7.81,1.05,200.0
7.642877815632193,0.0,1.0,7.81,1.12,200.0
7.642165324468575,0.0,1.0,7.81,1.19,200.0
7.641116879414913,0.0,1.0,7.81,1.26,200.0
7.639710810907594,0.0,1.0,7.81,1.33,200.0
7.637925507583617,0.0,1.0,7.81,1.4,200.0
7.635739431748256,0.0,1.0,7.81,1.47,200.0
7.633131122820444,0.0,1.0,7.81,1.54,200.0
7.630079187740286,0.0,1.0,7.81,1.61,200.0
7.626562277165995,0.0,1.0,7.81,1.68,200.0
7.622559046114354,0.0,1.0,7.81,1.75,200.0
7.618048097506843,0.0,1.0,7.81,1.82,200.0
7.579140429509948,0.0,1.0,7.81,1.89,200.0
7.534072382452472,0.0,1.0,7.81,1.96,200.0
7.487846279085218,0.0,1.0,7.81,2.03,200.0
7.440452600711389,0.0,1.0,7.81,2.1,200.0
7.391885506694223,0.0,1.0,7.81,2.17,200.0
7.3421434229310805,0.0,1.0,7.81,2.24,200.0
7.291229699805626,0.0,1.0,7.81,2.31,200.0
7.239153347192627,0.0,1.0,7.81,2.38,200.0
7.1859298546879415,0.0,1.0,7.81,2.45,200.0
7.131582105813244,0.0,1.0,7.81,2.52,200.0
7.0761413954713674,0.0,1.0,7.81,2.59,200.0
7.01964856036755,0.0,1.0,7.81,2.66,200.0
6.962155232409053,0.0,1.0,7.81,2.73,200.0
6.9037252251862,0.0,1.0,7.81,2.8,200.0
6.844436063425526,0.0,1.0,7.81,2.87,200.0
6.784380664683397,0.0,1.0,7.81,2.94,200.0
6.723669181356833,0.0,1.0,7.81,3.01,200.0
6.662431009155419,0.0,1.0,7.81,3.08,200.0
6.600816965265025,0.0,1.0,7.81,3.15,200.0
6.539001635269365,0.0,1.0,7.81,3.22,200.0
6.477185882156007,0.0,1.0,7.81,3.29,200.0
6.415599503039537,0.0,1.0,7.81,3.36,200.0
6.354504009185334,0.0,1.0,7.81,3.43,200.0
6.294195492084967,0.0,1.0,7.81,3.5,200.0
6.235007522333426,0.0,1.0,7.81,3.57,200.0
6.177314008585135,0.0,1.0,7.81,3.64,200.0
6.121531920831089,0.0,1.0,7.81,3.71,200.0
6.068123755870083,0.0,1.0,7.81,3.78,200.0
6.017599593895376,0.0,1.0,7.81,3.85,200.0
5.97051856506323,0.0,1.0,7.81,3.92,200.0
5.927489516165295,0.0,1.0,7.81,3.99,200.0
5.889170643672294,0.0,1.0,7.81,4.06,200.0
5.856267845235564,0.0,1.0,7.81,4.13,200.0
5.829531543124361,0.0,1.0,7.81,4.2,200.0
5.809751756593634,0.0,1.0,7.81,4.27,200.0
5.797751252120406,0.0,1.0,7.81,4.34,200.0
5.794376685508034,0.0,1.0,7.81,4.41,200.0
5.800487769327162,0.0,1.0,7.81,4.48,200.0
5.816944649038888,0.0,1.0,7.81,4.55,200.0
5.8445938406862865,0.0,1.0,7.81,4.62,200.0
5.884253254372325,0.0,1.0,7.81,4.69,200.0
5.93669697726807,0.0,1.0,7.81,4.76,200.0
6.002640591760624,0.0,1.0,7.81,4.83,200.0
6.000371889541654,0.0,1.0,7.81,4.9,200.0
5.87486800944086,0.0,1.0,7.81,4.97,200.0
5.741335688487382,0.0,1.0,7.81,5.04,200.0
5.599645073012113,0.0,1.0,7.81,5.11,200.0
5.449714756457041,0.0,1.0,7.81,5.18,200.0
5.291510858378388,0.0,1.0,7.81,5.25,200.0
5.125044690185689,0.0,1.0,7.81,5.32,200.0
4.950369273692218,0.0,1.0,7.81,5.39,200.0
4.767575033792895,0.0,1.0,7.81,5.46,200.0
4.576785006187706,0.0,1.0,7.81,5.53,200.0
4.378149890626389,0.0,1.0,7.81,5.6,200.0
4.171843249591802,0.0,1.0,7.81,5.67,200.0
3.9580571141838874,0.0,1.0,7.81,5.74,200.0
3.736998227054997,0.0,1.0,7.81,5.81,200.0
3.50888514242574,0.0,1.0,7.81,5.88,200.0
3.273946436493077,0.0,1.0,7.81,5.95,200.0
3.0324203926822406,0.0,1.0,7.81,6.02,200.0
2.784556783216445,0.0,1.0,7.81,6.09,200.0
2.530621919989315,0.0,1.0,7.81,6.16,200.0
2.270909344761506,0.0,1.0,7.81,6.23,200.0
2.005761268035485,0.0,1.0,7.81,6.3,200.0
1.735612657018109,0.0,1.0,7.81,6.37,200.0
1.46108857787587,0.0,1.0,7.81,6.44,200.0
1.1832444482481321,0.0,1.0,7.81,6.51,200.0
0.9042623087419486,0.0,1.0,7.81,6.58,200.0
0.6300003808983519,0.0,1.0,7.81,6.65,200.0
0.38305386973704003,0.0,1.0,7.81,6.72,200.0
0.2756781026334352,0.0,1.0,7.81,6.79,200.0
0.4396780305760757,0.0,1.0,7.81,6.86,200.0
0.7121078088767376,0.0,1.0,7.81,6.93,200.0
1.0126997357564278,0.0,1.0,7.81,7.0,200.0
1.325421408492403,0.0,1.0,7.81,7.07,200.0
1.6457519146025135,0.0,1.0,7.81,7.14,200.0
1.9719334904902581,0.0,1.0,7.81,7.21,200.0
2.303114137813992,0.0,1.0,7.81,7.28,200.0
2.6388081343000493,0.0,1.0,7.81,7.35,200.0
2.97870155920225,0.0,1.0,7.81,7.42,200.0
3.3225706226572385,0.0,1.0,7.81,7.49,200.0
3.670243238862767,0.0,1.0,7.81,7.56,200.0
4.021579273513552,0.0,1.0,7.81,7.63,200.0
4.3764596379773195,0.0,1.0,7.81,7.7,200.0
4.734779897866048,0.0,1.0,7.81,7.77,200.0
4.842065977559827,0.0,1.0,7.81,7.84,200.0
4.907921895299026,0.0,1.0,7.81,7.91,200.0
4.997014267260724,0.0,1.0,7.81,7.98,200.0
5.1091870324555515,0.0,1.0,7.81,8.05,200.0
5.243974875114446,0.0,1.0,7.81,8.12,200.0
5.400651083815475,0.0,1.0,7.81,8.19,200.0
5.578284327403338,0.0,1.0,7.81,8.26,200.0
5.775797413849006,0.0,1.0,7.81,8.33,200.0
5.992022418031993,0.0,1.0,7.81,8.4,200.0
6.225748469725758,0.0,1.0,7.81,8.47,200.0
6.475760406438951,0.0,1.0,7.81,8.54,200.0
6.740868043119136,0.0,1.0,7.81,8.61,200.0
7.019926847011661,0.0,1.0,7.81,8.68,200.0
7.311851355982213,0.0,1.0,7.81,8.75,200.0
7.615622854204034,0.0,1.0,7.81,8.82,200.0
7.930292752303274,0.0,1.0,7.81,8.89,200.0
8.25498292365775,0.0,1.0,7.81,8.96,200.0
8.588884006171256,0.0,1.0,7.81,9.03,200.0
8.93125243965953,0.0,1.0,7.81,9.1,200.0
9.281406798894764,0.0,1.0,7.81,9.17,200.0
9.638723810942366,0.0,1.0,7.81,9.24,200.0
10.00263431304019,0.0,1.0,7.81,9.31,200.0
10.249815937318346,0.0,1.0,7.81,9.38,200.0
10.212011933024257,0.0,1.0,7.81,9.45,200.0
10.176378285110076,0.0,1.0,7.81,9.52,200.0
10.142709603313165,0.0,1.0,7.81,9.59,200.0
10.110756201592324,0.0,1.0,7.81,9.66,200.0
10.080229002410022,0.0,1.0,7.81,9.73,200.0
10.050804962921603,0.0,1.0,7.81,9.8,200.0
10.022132980875995,0.0,1.0,7.81,9.87,200.0
9.993840206895214,0.0,1.0,7.81,9.94,200.0
7.598676790192101,0.0,1.0,7.84,0.0,200.0
7.6461785275821015,0.0,1.0,7.84,0.07,200.0
7.648430550854112,0.0,1.0,7.84,0.14,200.0
7.650650667824323,0.0,1.0,7.84,0.21,200.0
7.652824827877065,0.0,1.0,7.84,0.28,200.0
7.654937806238166,0.0,1.0,7.84,0.35,200.0
7.656973333573898,0.0,1.0,7.84,0.42,200.0
7.658914221657639,0.0,1.0,7.84,0.49,200.0
7.660742484339977,0.0,1.0,7.84,0.56,200.0
7.662439453186089,0.0,1.0,7.84,0.63,200.0
7.663985887247453,0.0,1.0,7.84,0.7,200.0
7.665362076513333,0.0,1.0,7.84,0.77,200.0
7.666547938643529,0.0,1.0,7.84,0.84,200.0
7.667523108617985,0.0,1.0,7.84,0.91,200.0
7.668267020953056,0.0,1.0,7.84,0.98,200.0
7.6687589841294574,0.0,1.0,7.84,1.05,200.0
7.668978246853708,0.0,1.0,7.84,1.12,200.0
7.668904055735528,0.0,1.0,7.84,1.19,200.0
7.668515703904809,0.0,1.0,7.84,1.26,200.0
7.667792570020474,0.0,1.0,7.84,1.33,200.0
7.6667141470322875,0.0,1.0,7.84,1.4,200.0
7.665260059951571,0.0,1.0,7.84,1.47,200.0
7.663410071764524,0.0,1.0,7.84,1.54,200.0
7.661144076482572,0.0,1.0,7.84,1.61,200.0
7.658442078168775,0.0,1.0,7.84,1.68,200.0
7.655284154603841,0.0,1.0,7.84,1.75,200.0
7.634313984663606,0.0,1.0,7.84,1.82,200.0
7.590287513178609,0.0,1.0,7.84,1.89,200.0
7.545093763416773,0.0,1.0,7.84,1.96,200.0
7.4987180346494995,0.0,1.0,7.84,2.03,200.0
7.451148604831744,0.0,1.0,7.84,2.1,200.0
7.402377242565088,0.0,1.0,7.84,2.17,200.0
7.352399780767662,0.0,1.0,7.84,2.24,200.0
7.301216759074393,0.0,1.0,7.84,2.31,200.0
7.248834142621341,0.0,1.0,7.84,2.38,200.0
7.195264125509553,0.0,1.0,7.84,2.45,200.0
7.140526027874458,0.0,1.0,7.84,2.52,200.0
7.084647296084306,0.0,1.0,7.84,2.59,200.0
7.02766461611759,0.0,1.0,7.84,2.66,200.0
6.969625150578182,0.0,1.0,7.84,2.73,200.0
6.910587910032618,0.0,1.0,7.84,2.8,200.0
6.8506252693130065,0.0,1.0,7.84,2.87,200.0
6.789824639009943,0.0,1.0,7.84,2.94,200.0
6.728290301437802,0.0,1.0,7.84,3.01,200.0
6.666145418716951,0.0,1.0,7.84,3.08,200.0
6.603534218047081,0.0,1.0,7.84,3.15,200.0
6.540624355480411,0.0,1.0,7.84,3.22,200.0
6.4776094542003335,0.0,1.0,7.84,3.29,200.0
6.414711806095852,0.0,1.0,7.84,3.36,200.0
6.35218521585319,0.0,1.0,7.84,3.43,200.0
6.29031795440946,0.0,1.0,7.84,3.5,200.0
6.22943577297012,0.0,1.0,7.84,3.57,200.0
6.169904909498612,0.0,1.0,7.84,3.64,200.0
6.112134996424672,0.0,1.0,7.84,3.71,200.0
6.056581751358024,0.0,1.0,7.84,3.78,200.0
6.003749302398333,0.0,1.0,7.84,3.85,200.0
5.954191967463807,0.0,1.0,7.84,3.92,200.0
5.908515275134668,0.0,1.0,7.84,3.99,200.0
5.867375986246877,0.0,1.0,7.84,4.06,200.0
5.831480855633245,0.0,1.0,7.84,4.13,200.0
5.801583868088791,0.0,1.0,7.84,4.2,200.0
5.778481698874842,0.0,1.0,7.84,4.27,200.0
5.763007194081439,0.0,1.0,7.84,4.34,200.0
5.756020745924268,0.0,1.0,7.84,4.41,200.0
5.758399555468756,0.0,1.0,7.84,4.48,200.0
5.771024928024858,0.0,1.0,7.84,4.55,200.0
5.794767925118947,0.0,1.0,7.84,4.62,200.0
5.830473884070216,0.0,1.0,7.84,4.69,200.0
5.878946487281198,0.0,1.0,7.84,4.76,200.0
5.940932189980828,0.0,1.0,7.84,4.83,200.0
6.017105870523707,0.0,1.0,7.84,4.9,200.0
6.017503533912205,0.0,1.0,7.84,4.97,200.0
5.888002919788455,0.0,1.0,7.84,5.04,200.0
5.750292817092088,0.0,1.0,7.84,5.11,200.0
5.604279198207422,0.0,1.0,7.84,5.18,200.0
5.449917499083696,0.0,1.0,7.84,5.25,200.0
5.2872103827099295,0.0,1.0,7.84,5.32,200.0
5.116204225509023,0.0,1.0,7.84,5.39,200.0
4.9369846610336054,0.0,1.0,7.84,5.46,200.0
4.749671540838833,0.0,1.0,7.84,5.53,200.0
4.554413662706452,0.0,1.0,7.84,5.6,200.0
4.3513835813082835,0.0,1.0,7.84,5.67,200.0
4.140772768348995,0.0,1.0,7.84,5.74,200.0
3.9227873413555727,0.0,1.0,7.84,5.81,200.0
3.6976445457654563,0.0,1.0,7.84,5.88,200.0
3.4655701683645503,0.0,1.0,7.84,5.95,200.0
3.2267971014481702,0.0,1.0,7.84,6.02,200.0
2.9815654015545334,0.0,1.0,7.84,6.09,200.0
2.7301244666643214,0.0,1.0,7.84,6.16,200.0
2.4727385545671297,0.0,1.0,7.84,6.23,200.0
2.2096981780170495,0.0,1.0,7.84,6.3,200.0
1.941342975730592,0.0,1.0,7.84,6.37,200.0
1.6681094642592882,0.0,1.0,7.84,6.44,200.0
1.3906393768849057,0.0,1.0,7.84,6.51,200.0
1.1100582646181323,0.0,1.0,7.84,6.58,200.0
0.8288342160436457,0.0,1.0,7.84,6.65,200.0
0.5542449933240476,0.0,1.0,7.84,6.72,200.0
0.31902258610405454,0.0,1.0,7.84,6.79,200.0
0.28178286461188407,0.0,1.0,7.84,6.86,200.0
0.49853281258336324,0.0,1.0,7.84,6.93,200.0
0.785779496070063,0.0,1.0,7.84,7.0,200.0
1.0928089931634446,0.0,1.0,7.84,7.07,200.0
1.4095347295798888,0.0,1.0,7.84,7.14,200.0
1.7328745594416262,0.0,1.0,7.84,7.21,200.0
2.0615527490605245,0.0,1.0,7.84,7.28,200.0
2.3949189367062615,0.0,1.0,7.84,7.35,200.0
2.732585938698577,0.0,1.0,7.84,7.42,200.0
3.0742939051479823,0.0,1.0,7.84,7.49,200.0
3.4198515383434653,0.0,1.0,7.84,7.56,200.0
3.769107775379794,0.0,1.0,7.84,7.63,200.0
4.1219369472078995,0.0,1.0,7.84,7.7,200.0
4.478230447562737,0.0,1.0,7.84,7.77,200.0
4.736538255904591,0.0,1.0,7.84,7.84,200.0
4.793716332755693,0.0,1.0,7.84,7.91,200.0
4.874407660754116,0.0,1.0,7.84,7.98,200.0
4.978542927662872,0.0,1.0,7.84,8.05,200.0
5.105718660505133,0.0,1.0,7.84,8.12,200.0
5.25524419973496,0.0,1.0,7.84,8.19,200.0
5.426200396303798,0.0,1.0,7.84,8.26,200.0
5.617502243958825,0.0,1.0,7.84,8.33,200.0
5.827958842118591,0.0,1.0,7.84,8.4,200.0
6.056326112645408,0.0,1.0,7.84,8.47,200.0
6.301349869310954,0.0,1.0,7.84,8.54,200.0
6.5617986709446825,0.0,1.0,7.84,8.61,200.0
6.836487158414286,0.0,1.0,7.84,8.68,200.0
7.12429127875923,0.0,1.0,7.84,8.75,200.0
7.424157053645388,0.0,1.0,7.84,8.82,200.0
7.735104505701003,0.0,1.0,7.84,8.89,200.0
8.056228150871718,0.0,1.0,7.84,8.96,200.0
8.386695196832122,0.0,1.0,7.84,9.03,200.0
8.725742318401032,0.0,1.0,7.84,9.1,200.0
9.072671643010679,0.0,1.0,7.84,9.17,200.0
9.426846384933214,0.0,1.0,7.84,9.24,200.0
9.787686416994376,0.0,1.0,7.84,9.31,200.0
10.154663957952366,0.0,1.0,7.84,9.38,200.0
10.353130771944507,0.0,1.0,7.84,9.45,200.0
10.321769304681453,0.0,1.0,7.84,9.52,200.0
10.292412778946868,0.0,1.0,7.84,9.59,200.0
10.264804993782235,0.0,1.0,7.84,9.66,200.0
10.238649433494743,0.0,1.0,7.84,9.73,200.0
10.213614830864742,0.0,1.0,7.84,9.8,200.0
10.189341213328646,0.0,1.0,7.84,9.87,200.0
10.165446362099686,0.0,1.0,7.84,9.94,200.0
7.620374546763344,0.0,1.0,7.87,0.0,200.0
7.664781159425491,0.0,1.0,7.87,0.07,200.0
7.667437773351931,0.0,1.0,7.87,0.14,200.0
7.670074054570403,0.0,1.0,7.87,0.21,200.0
7.672676352371532,0.0,1.0,7.87,0.28,200.0
7.6752298757988875,0.0,1.0,7.87,0.35,200.0
7.677718824302946,0.0,1.0,7.87,0.42,200.0
7.680126514459804,0.0,1.0,7.87,0.49,200.0
7.682435502005109,0.0,1.0,7.87,0.56,200.0
7.68462769856129,0.0,1.0,7.87,0.63,200.0
7.686684482537899,0.0,1.0,7.87,0.7,200.0
7.688586803762668,0.0,1.0,7.87,0.77,200.0
7.690315281456122,0.0,1.0,7.87,0.84,200.0
7.691850295195316,0.0,1.0,7.87,0.91,200.0
7.6931720685277405,0.0,1.0,7.87,0.98,200.0
7.694260744889323,0.0,1.0,7.87,1.05,200.0
7.69509645545924,0.0,1.0,7.87,1.12,200.0
7.695659378542683,0.0,1.0,7.87,1.19,200.0
7.695929790016635,0.0,1.0,7.87,1.26,200.0
7.695888104300124,0.0,1.0,7.87,1.33,200.0
7.695514905221614,0.0,1.0,7.87,1.4,200.0
7.6947909660502845,0.0,1.0,7.87,1.47,200.0
7.6936972578363765,0.0,1.0,7.87,1.54,200.0
7.692214945067526,0.0,1.0,7.87,1.61,200.0
7.690325367491347,0.0,1.0,7.87,1.68,200.0
7.688010006781887,0.0,1.0,7.87,1.75,200.0
7.645797227818832,0.0,1.0,7.87,1.82,200.0
7.601678642088267,0.0,1.0,7.87,1.89,200.0
7.556371576432923,0.0,1.0,7.87,1.96,200.0
7.509859340383841,0.0,1.0,7.87,2.03,200.0
7.462128050086136,0.0,1.0,7.87,2.1,200.0
7.41316712604506,0.0,1.0,7.87,2.17,200.0
7.362969851711803,0.0,1.0,7.87,2.24,200.0
7.311533999961078,0.0,1.0,7.87,2.31,200.0
7.258862535175986,0.0,1.0,7.87,2.38,200.0
7.204964399334727,0.0,1.0,7.87,2.45,200.0
7.149855391175436,0.0,1.0,7.87,2.52,200.0
7.093559148178883,0.0,1.0,7.87,2.59,200.0
7.036108241717741,0.0,1.0,7.87,2.66,200.0
6.977545396234611,0.0,1.0,7.87,2.73,200.0
6.917924843668814,0.0,1.0,7.87,2.8,200.0
6.857313824474694,0.0,1.0,7.87,2.87,200.0
6.795794246353239,0.0,1.0,7.87,2.94,200.0
6.733464511124602,0.0,1.0,7.87,3.01,200.0
6.670441518821654,0.0,1.0,7.87,3.08,200.0
6.606862855863525,0.0,1.0,7.87,3.15,200.0
6.542889170804557,0.0,1.0,7.87,3.22,200.0
6.478706736310812,0.0,1.0,7.87,3.29,200.0
6.414530189303136,0.0,1.0,7.87,3.36,200.0
6.350605432166347,0.0,1.0,7.87,3.43,200.0
6.287212666070339,0.0,1.0,7.87,3.5,200.0
6.224669512258252,0.0,1.0,7.87,3.57,200.0
6.163334158173328,0.0,1.0,7.87,3.64,200.0
6.1036084421673635,0.0,1.0,7.87,3.71,200.0
6.045940763185065,0.0,1.0,7.87,3.78,200.0
5.990828670605147,0.0,1.0,7.87,3.85,200.0
5.938820955372947,0.0,1.0,7.87,3.92,200.0
5.890519028667633,0.0,1.0,7.87,3.99,200.0
5.84657734181642,0.0,1.0,7.87,4.06,200.0
5.807702575669957,0.0,1.0,7.87,4.13,200.0
5.774651315378719,0.0,1.0,7.87,4.2,200.0
5.748225934918253,0.0,1.0,7.87,4.27,200.0
5.7292684528357825,0.0,1.0,7.87,4.34,200.0
5.7186521938183645,0.0,1.0,7.87,4.41,200.0
5.717271204424307,0.0,1.0,7.87,4.48,200.0
5.726027525249307,0.0,1.0,7.87,4.55,200.0
5.74581660814944,0.0,1.0,7.87,4.62,200.0
5.777511369342989,0.0,1.0,7.87,4.69,200.0
5.8219455622111695,0.0,1.0,7.87,4.76,200.0
5.879897306727656,0.0,1.0,7.87,4.83,200.0
